ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Source
3566,50,"It's nice and quiet here, but.",,,,,,
3567,50,"Thunder comes, no rain.",,,,,,
3568,50,"Though I visit Durban very often, but I don't like it.",,,,,,
3569,50,I'm going town.,,,,,,
3570,50,They came morning-part.,,,,,,
3571,50,"dark time, one-way (= 'straight' – adv)",,,,,,
3572,50,Real good,,,,,,
3573,50,Don't walk so slow.,,,,,,
3574,50,It's too nice.,,,,,,
3575,50,Alone you came?,,,,,,
3576,50,He asked what would I like to do.,,,,,,
3577,50,What he'll say?,,,,,,
3578,50,He's your brother?,,,,,,
3579,50,He's a doctor like.,,,,,,
3580,57,So you guys know or not?,,,,,,
3581,57,I got Ø from the career fax.,,,,,,
3582,57,"I go in about hour earlier, Ø come back hour later or something.",,,,,,
3583,57,Sometime Ø difficult to say eh.,,,,,,
3584,57,So I bought a lot of furnitures from IKEA.,,,,,,
3585,57,A lot of churches design webpage.,,,,,,
3586,57,That was Ø first time I did promise them.,,,,,,
3587,57,And got to know this kind-hearted scholar who shelter her with Ø umbrella when it was raining.,,,,,,
3588,57,They sold already ah?,,,They have already sold [the house]?',,,
3589,57,I ever met some customer like that.,,,I have met some customer like that.',,,
3590,57,I have eaten/ eat/ got eat already.,,,I have eaten.',,,
3591,57,I buy chok give you.,,,I buy/bought rice congee for you.',,,
3592,57,Kong Kong send us go school.,,,Grandfather sends/sent us to school.',,,
3593,57,Take the book bring come.,,,Bring the book here/to me.',,,
3594,57,John give his boss scold.,,,John was scolded by his boss.',,,
3595,57,John don't eat durian.,,,John does not eat durians.',,,
3596,57,John never eat durian.,,,John didn't eat the durian.',,,
3597,57,"You need to buy books, is it?",,,,,,
3598,57,"Answer the question, can or not?",,,Do you know the answer to the question?',,,
3599,57,But after a while it become quite senseless to me.,,,,,,
3600,57,Got something wrong with her.,,,,,,
3601,57,Tree got oysters growing.,,,,,,
3602,57,They Ø  trying to kill the benefactor.,,,,,,
3603,57,But this one Ø not your car.,,,,,,
3604,57,I Ø also scared.,,,,,,
3605,57,Khatib Ø very near my place.,,,,,,
3606,57,She Ø beaten the eggs.,,,,,,
3607,57,The cake John buy one always very nice to eat.,,,,,,
3608,57,Here got very many people,,,There are many people here.',,,
3609,57,Then I applied Ø teaching.,,,,,,
3610,57,Tell me this project is what,,,,,,
3611,57,When they send me off?,,,,,,
3612,59,She's a twenty point five metre sloop again designed by Kel Steinman an Australian,,,,,,iceaus[S2A-020:176]
3613,59,I think it's better to wait 'til after she's had the thing [=Christmas dinner],,,,,,iceaus[S1A-016(B):92]
3614,59,Me and Firstname got right in the front,,,,,,iceaus[S1A-005:234]
3615,59,And uhm uh my uncle my aunt and myself went to the t restaurant,,,,,,iceaus[S1A-038:284]
3616,59,Yeah you'll like got you a stack of them actually.,,,,,,art[ABCne1:(E1)]
3617,59,I'd I'll pay for meself,,,,,,iceaus[S1A-017:280]
3618,59,how to behave and conduct ourself on Crete.,,,,,,art[ABCnat1:C10]
3619,59,It's Like everybody Like you know how they'd introduce themself,,,,,,iceaus[S1A-031(D):287]
3620,59,"… 'n me wife said ""Ah you're gunna kill it""",,,,,,art[COMne4:(Caller 6:Ron]
3621,59,us girls just stand back against the fence where it's safe,,,,,,iceaus[S1A-031:14]
3622,59,give us a taste,,,,,,iceaus[S1A-060:64]
3623,59,I could see youse talkin' to him,,,,,,iceaus[S1A-050:172]
3624,59,so how long have you guys been married?,,,,,,iceaus[S1A-054:219]
3625,59,it's so variable between schools and between staffs like where I am,,,,,,iceaus[S1A-040:184]
3626,59,She was about ten tonne,,,,,,iceaus[S1A-018:251]
3627,59,Mm No about two three foot on the south side,,,,,,iceaus[S1A-024:135]
3628,59,There's money for them people,,,,,,art[COMe5:(P2)]
3629,59,Folks this here this is what we call Talaringa Lookout,,,,,,iceaus[S2A-059:71]
3630,59,Another area where you have to pay much more higher fees,,,,,,iceaus[S1B-078:169]
3631,59,I was the most dullest thing that ever happened to that woman,,,,,,iceaus[S1A-039:367]
3632,59,She's a much confidenter shooter these days,,,,,,newbrook2001[130]
3633,59,he's the winningest coach in the league,,,,,,newbrook2001[130]
3634,59,that's just the easiest most simple idea,,,,,,art[COMe1:C6]
3635,59,It is much easy to say it in writing,,,,,,iceaus[W1B-013 22]
3636,59,Were you wanting to make a booking?,,,,,,iceaus[S1A-071:398]
3637,59,Viv um you want to talk about the pill if you're already having uh ye osteoporosis.,,,,,,art[ABCnat4:(P1)]
3638,59,I've always been waiting for another message from you but it hasn't come,,,,,,iceaus[S1A-028:52]
3639,59,there's actually two studies done by the same group,,,,,,art[ABCnat4:(E1)]
3640,59,it was the first book that I ever owned myself,,,,,,iceaus[S1A-055:298]
3641,59,"Tim, I've just coincidentally finished reading Cloudstreet three weeks ago",,,,,,art[ABCnat2]
3642,59,You're too soggy altogether. You're completely had it.,,,,,,iceaus[S1B-060:190]
3643,59,on the bus yesterday I thought we agreed ['had agreed'] that if I hadn't rung by eleven then you know you'd just do your own thing,,,,,,iceaus[S1A-007(B):237]
3644,59,He mustn't have wanted the tokens because he came up and give them to me,,,,,,collins2009[88]
3645,59,Apparently they've give you up,,,,,,iceaus[S1A-060:186]
3646,59,If you would've went to [Town name],,,,,,iceaus[S1A-053:125]
3647,59,"Oh, I had the impression she begun the whole thing",,,,,,iceaus[S1A-084:3150]
3648,59,that's hard to do when somebody like Roy sung it.,,,,,,art[COMe4:(P1)]
3649,59,I didn't know what I did – what I done.,,,,,,eisikovits2009[45]
3650,59,there's a lot of people who would have gotten that joke,,,,,,iceaus[S1A-038(A):101]
3651,59,Would you still like me if I was ugly and fat?,,,,,,iceaus[S1A-082:153]
3652,59,I don't know of no studies done,,,,,,art[ABCe4:E1]
3653,59,Well hopefully ain't nobody.,,,,,,art[COMe4:C8]
3654,59,I ain't got no money,,,,,,iceaus[S1A-007:123]
3655,59,I says she don't look too good.,,,,,,iceaus[S1A-073:306]
3656,59,when we did that settlement back in uh in two-thousand-and-five you never told me about your superannuation,,,,,,art[COMne5:(E1)]
3657,59,And there was only less at David Jones' city store Oh there weren't on the news there were a lot more,,,,,,iceaus[S1A-066(A):459]
3658,59,"And a and a copper come up and said um ""And how is she?""",,,,,,iceaus[S1A-073:304]
3659,59,"""How is she?"" I says ""She don't look too good""",,,,,,iceaus[S1A-073:306]
3660,59,there's some questions on the board,,,,,,iceaus[S1B-015:37]
3661,59,Okay so you seeing anything on the tops?,,,,,,art[BCe1:E1]
3662,59,You gonna be away all weekend?,,,,,,iceaus[S1A-039:187]
3663,59,"Yeah 'cos we were watching that and they was, I dunno, I dunno, they were just throwing things",,,,,,iceaus[S1A-045:111]
3664,59,but these laws seems to be cutting across the whole board,,,,,,art[ABC nat5:c48]
3665,59,"In doing this I shall show that Australia has acted in a way forced upon her self by her geo-political position, that has attempted to ensure regional and therefore Australia's own security.",,,,,,iceaus[W1A-006:41]
3666,59,It was you charged 'im with assault in the first place.,,,,,,iceaus[W2F-004:148]
3667,59,it's been attacked by a by a caterpillar as well which I've managed to pick off most of those,,,,,,art[ABCe1:(C2)]
3668,59,if you don't know the place you were born you're very stuck then,,,,,,iceaus[S1A-064:286]
3669,59,it just tended to kick the hail off a bit more than what we'd expected,,,,,,art[COMe4:P1]
3670,59,Yeah it would fit in but,,,,,,iceaus[S1A-049:261]
3671,59,it was really interesting but,,,,,,iceaus[S1A-072:287]
3672,59,You can go Thursday night,,,,,,iceaus[S1A-058:170]
3673,59,blue-tongues aren't real good on walking on the side of houses,,,,,,art[ABCe4:M1]
3674,59,I might go a bit slow today though I think,,,,,,iceaus[S1A-081:213]
3675,59,"that's how I'm gonna do economics, go direct into second year",,,,,,iceaus[S1A-088(A):333]
3676,59,what he did he painted the rusty fridge with blackboard paint,,,,,,art[ABCe2:(P1)]
3677,59,You want to sell me a house or not?,,,,,,iceaus[S1A-008(B):194]
3678,59,You been to one of our meetings before?,,,,,,iceaus[S1B-068:46]
3679,59,Yeah it was like a hundred and fifteen dollars,,,,,,iceaus[S1A-003:34]
3680,59,I saw him like 'hi'!,,,,,,iceaus[S1A-012:77]
3681,40,"à no dè hiɛ dɛ tin, laɳgwitʃ kɔra",,"1SG NEG HAB understand ART.DEF thing, language at.all","I didn't understand it, the language at all",,,
3682,40,big bɔi. ì bi ajigbe gai,,big boy. 3SG.SBJ[.M] COP Ewe guy,a big boy. He was an Ewe,,,
3683,40,jɔ̀ waif ì bɔn,,3SG.POSS wife 3SG.SBJ[.F] give.birth,Your wife (she) gave birth,,,
3684,40,so dɛ bot ì fɔ gɛt wet,,SO ART.DEF boat 3SG.SBJ[.N] DEO get weight,So the boat had to gain weight,,,
3685,40,wì dè kɔl àm tɔg͡bi,,1PL HAB call 3SG.OBJ[.M] Togbi,We called him Togbi,,,
3686,40,mà waif à liv àm,,1SG.POSS wife 1SG leave 3SG.OBJ[.F],I left my wife,,,
3687,40,dè kuk àm fɔr as,,3PL cook 3SG.OBJ[.N] for 1PL.OBJ,They cooked it for us,,,
3688,40,mi ɛn mà mɔda,,1SG and 1SG.POSS mother,my mother and I,,,
3689,40,big bɔi. ì bi ajigbe gai,,big boy. 3SG.SBJ[.M] COP Ewe guy,a big boy. He was an Ewe,,,
3690,40,jɔ̀ waif ì bɔn,,3SG.POSS wife 3SG.SBJ[.F] give.birth,Your wife (she) gave birth,,,
3691,40,so dɛ bot ì fɔ gɛt wet,,SO ART.DEF boat 3SG.SBJ[.N] DEO get weight,So the boat had to gain weight,,,
3692,40,wì dè kɔl àm tɔg͡bi,,1PL HAB call 3SG.OBJ[.M] Togbi,We called him Togbi,,,
3693,40,mà waif à liv àm,,1SG.POSS wife 1SG leave 3SG.OBJ[.F],I left my wife,,,
3694,40,dè kuk àm fɔr as,,3PL cook 3SG.OBJ[.N] for 1PL.OBJ,They cooked it for us,,,
3695,40,ì tɛn ìnsɛf,,3SG turn 3SG.RFL,It turned around,,3sg.poss = ìn; 3sg.obj = àm,
3696,40,dè haid~haid dɛ̀msɛf,,3PL hide~hide 3PL.RFL,They hid,,sg and pl = ‑sEf,
3697,40,in ì gò tek ìn kɛmikal ,,3SG 3SG FUT take 3SG.POSS chemical,He will take his drug,,,
3698,40,dɛ̀m smɛlin ɛn dɛ̀m sɛnt nɔ,,3PL.POSS smell and 3PL.POSS scent foc,their smell and their scent,,,
3699,40,ì bi in we ì dai,,3SG COP 3SG.EMP REL 3SG die,It was he who died,,,
3700,40,ì no bi ju pipo gò kil àm?,,3SG NEG COP 2PL people FUT kill 3SG.OBJ,Is it not you who are going to kill him?,,,
3701,40,familis,,family-PL,members of a family,,,
3702,40,"ì gɛt fɔ waif, twɛnti pikins",,3SG get four wife 20 child-PL,"He has four wives, twenty children",,,
3703,40,jù fit gɛt abao twɛnti tɔn. wan ples. hukin alon. abao twenti tɔns,,2SG ABI get about 20 ton one place hooking alone about 20 ton-PL,You can get about 20 tons (of fish) in one place alone by hooking. About 20 tons,,,
3704,40,dis mà ples wì dè kɔl àm madina,,DEM 1SG.POSS place 1PL HAB call 3SG.OBJ Madina,We call my place Madina,,,
3705,40,ì gò ɛnta Ø wɔta,,3SG FUT enter water,It will enter the water,,,
3706,40,wì gò put àm fɔ Ø friza insai,,1PL FUT put 3SG.OBJ for freezer inside,We will put it into the freezer,,,
3707,40,dɛ famili planin dè no andastan,,ART.DEF family planning 3PL NEG understand,They don't understand family planning,,,
3708,40,wan man dè feʃ àm,,ART.INDF man HAB fetch 3SG.OBJ,A man fetches them,,,
3709,40,bikɔs ɔf dis drɔg we dè dè tek àm,,because of DEM drug REL 3PL HAB take 3SG.OBJ,because of the drug that they take,,,
3710,40,dis ston,,DEM.PROX[.SG] stone,this stone,,,
3711,40,dis skuls,,DEM.PROS[.PL] school-pl,these schools,,,
3712,40,dat masalaʥi,,DEM.DIST.SG mosque,that mosque,,,
3713,40,dos trɔks,,DEM.DIST.PL truck-PL,those trucks,,,
3714,40,sɔmbɔdi (ìn) haus,,somebody (3SG.POSS) house,somebody's house,,,
3715,40,dè no dè bai àm kwik,,3PL NEG HAB buy 3SG.OBJ quick,They don't (usually) buy it quickly,,,
3716,40,ìn nem spɔil ɔlrɛdi,,3SG.POSS name spoil already,It has (come to have) a bad reputation (lit.: 'its name has spoiled already'),,,
3717,40,if dɛ̀m pre finiʃ à bɛgi dɛ̀m,,if 3PL pray COMPL 1SG beg 3PL.OBJ,Once they finish praying I beg from them,,,
3718,40,ì gò giv jù wan ɛg,,3SG FUT give 2SG one egg,He will give you one egg,,,
3719,40,jɔ̀ fada wan dai,,2SG.POSS father FUT die,Your father will/is about to die,,,
3720,40,wì kam tɔk~tɔk a;,,1PL INGR talk~talk EMPH,We fell to talking,,,
3721,40,dè dè kam kɔmplen tu dagɔmba ʧif. … bat nau dè wan tu gɛt dèa on indipɛndɛns,,3PL HAB come complain to Dagomba chief but now 3PL want to get 3PL.POSS own independence,"(Formerly) they would have come to complain to the Dagomba chief, but now they wanted to get independent",,,
3722,40,dat de wì kaʧ amoni,,DEM.DIST.SG day 1PL catch anchovy,That day we caught anchovies,,,
3723,40,jù de insai dɛ bot,,2SG COP inside ART.DEF boat,You are in the boat,,,
3724,40,jù go kaʧ tuna kam giv àm,,2SG go catch tuna come BEN 3SG.OBJ,You (go and) catch tuna for him (and come back),,,
3725,40,jù tek dɛm go fɔ dɛ hai sis a;,,2SG take 3PL.OBJ go for ART.DEF high seas EMPH,You take them to the high seas,,,
3726,40,à … drɔ dɛ tin kam mà bak,,1SG draw ART.DEF thing come 1SG.POSS back,I pulled it (over my head) to my back,,,
3727,40,wì wrait~wrait dis tin tek giv dɛ gɔvamɛnt,,1PL write~write DEM.PROX.SG thing take give ART.DEF government,We wrote this to the government,,,
3728,40,ì go make … kɔfi … kam giv mì se mek à nak àm smɔ nɔ,,3SG go make coffee come give 1SG.OBJ say make 1SG knock? 3SG.OBJ small EMPH,"He went to make coffee for me, came back and said I should drink it in sips",,,
3729,40,dip sis à nɛva fɔl insai,,deep sea-PL 1SG NEG.PST fall inside,I did not fall into the deep sea,,,
3730,40,if jù no sɔp ti jù sɔp koko,,if 2SG NEG sop tea 2SG sop porridge,If you didn't have tea you would have porridge,,,
3731,40,if ɛ pas ìn tɔp ì dai,,if air pass 3SG.POSS top 3SG die,If air touches it (fish) it will die,,,
3732,40,à si se ì Ø big,,1SG see COMP 3SG be.big,I saw that is was big,,,
3733,40,wì gɛt pipu we dɛ̀m dè dè wʧ dɛ fiʃ,,1PL get people REL 3PL 3PL HAB watch ART.DEF fish,We had people who would keep watch over the fish,,,
3734,40,faul we ìn fiŋganel ɔ kɔmɔt laik dat,,fowl REL 3SG.POSS fingernail all come.out like DEM.DIST.SG,a chicken whose claws were growing like that,,,
3735,40,jù gò go si pipu Ø dè dè slip fɔ graun,,2SG FUT go see people 3PL PROG sleep for ground,You would go and see people who were sleeping on the ground,,,
3736,40,dɛ pipu we ì invait dɛ̀m,,ART.DEF people REL 3SG invite 3PL.OBJ,The people who he invited,,,
3737,40,mi à tiŋk se dɛ dɔktafiʃ ì gud pas dɛ tuna,,1SG 1SG think COMP ART.DEF doctorfish 3SG be.good pass ART.DEF tuna,I think that doctorfish is better than tuna,,,
3738,40,wì gɛt difrɛn~difrɛn~difrɛn tuna,,1PL get different~different~different tuna,There are many different kinds of tuna,,,
3739,40,E gò go insai ì die,,air FUT go inside 3SG die,If air enters (its gills) it dies,,,
3740,40,à go Ø si,,1SG go sea,I went to sea,,,
3741,40,sɔm gɛl … niɛli fɔl dɛ wɔta insai sɛf,,ART.INDF girl nearly fall ART.DEF water inside FOC,A girl nearly fell into the water,,,
3742,40,frɔm bot insai tu si insai,,from boat inside to sea inside,from the boat into the sea,,,
3743,40,frɔm mɔnin taim ap tu ivnin taim,,from morning time up to evening time,from mornings to evenings,,,
3744,40,dè no dè bai àm kwik,,3PL NEG HAB buy 3SG.OBJ quick,They don't (usually) buy it quickly,,,
3745,40,nima dɛti tu maʧ,,Nima be.dirty too much,Nima was very dirty,,,
3746,40,ì bi tif jù gò tif ɔ wetin jù gò du?,,3SG COP thieve 2SG FUT thieve or what 2SG FUT do,Will you steal or what? (lit.: 'Is it steal you will steal or what are you going to do?'),,,
3747,40,wai jù sidaun?,,why 2SG be.sitting,Why are you sitting?,,,
3748,40,jù si àm?,,2SG see 3SG.OBJ,Do you see (it)?,,,
3749,40,"mek jù pe 40,000 sidi",,"caus 2SG pay 40,000 cedi","Pay 40,000 cedi!",,,
3750,72,So the Bransfield is the BAS ship then? Yeah she was the sort of kingpin until they brought the James Clark Ross,,,,,,
3751,72,Me and granddad went fishing and got a nine pounder,,,,,,
3752,72,myself and this other female we decided we'd drive down to Volunteers,,,,,,
3753,72,he had to bury them all hisself,,,,,,
3754,72,we have to do the tea ourself,,,,,,
3755,72,because me father was about six I think when he come back here,,,,,,
3756,72,Us folks we don't even notice it,,,,,,
3757,72,when they saw youse in the airport,,,,,,
3758,72,A hundred and eighty pound a month,,,,,,
3759,72,That was four foot wide and seven foot deep,,,,,,
3760,72,they sent me off to UK after a few years for to take a City and Guilds in UK,,,,,,
3761,72,it's probably because them days you got your bottle and half a case of beer on a weekend,,,,,,
3762,72,I don't have any of them qualifications,,,,,,
3763,72,Out on the west I think it's a bit more madder than it is in the east,,,,,,
3764,72,The most grossest thing alive,,,,,,
3765,72,They're more free,,,,,,
3766,72,Wherever they wants it – it was just above our place last year,,,,,,
3767,72,I was sat on the train with this other fella and he said to me you have a really strange accent,,,,,,
3768,72,there was houses broken into,,,,,,
3769,72,there's a deep water port built here,,,,,,
3770,72,they went over and bended up a pipe,,,,,,
3771,72,because me father was about six I think when he come back here,,,,,,
3772,72,three years ago I give up down there,,,,,,
3773,72,tonight I was going to get a bollocking because they didn't think I had ate supper,,,,,,
3774,72,Hope seen it but Kieran didn't know where it was,,,,,,
3775,72,I seen a plane coming in,,,,,,
3776,72,yeah a-twitching and a-jumping,,,,,,
3777,72,yeah he done all sorts of jobs,,,,,,
3778,72,If we was to become independent,,,,,,
3779,72,we don't want no more of this horrible stuff,,,,,,
3780,72,I ain't telling!,,,,,,
3781,72,"Wool is bad stuff to buy, in't it, for the washing side of it",,,,,,
3782,72,I've got visitors so she don't know,,,,,,
3783,72,That's because he don't worry about him,,,,,,
3784,72,She don't mind white coke,,,,,,
3785,72,he never left the islands again,,,,,,
3786,72,"In '92 when we went over, we never went anywhere near London",,,,,,
3787,72,"I was gonna say it wasn't long before the Conflict, but it weren't, of course",,,,,,
3788,72,when I goes out they'd been in,,,,,,
3789,72,there's penguins everywhere even the loo brush holder's a penguin,,,,,,
3790,72,They wasn't allowed to bring Caitlin out,,,,,,
3791,72,That was the locomotive what used to run up and down.,,,,,,
3792,72,there was a guy met up with us and he was a South African,,,,,,
3793,72,the reins you have for to hang on to it,,,,,,
3794,72,at the second farm I was paid the same as what Bill was paid,,,,,,
3795,72,I'd prefer to be at home but,,,,,,
3796,72,We don't work Saturday,,,,,,
3797,72,on a real good day you'd get I suppose fifteen fish,,,,,,
3798,72,and of course fur seals can move quick,,,,,,
3799,72,we just wondered if it's a local word­,,,,,,
3800,72,it's nine altogether­,,,,,,
3801,72,they'd be able to go up like after school or this evening or something,,,,,,
3802,72,I was like yeah I'm fine thank you,,,,,,
3803,61,one song 'e name is 'O Carol',,,"a song, it's name is 'O Carol'",,Kimberley,eagleson1982[87]
3804,61,e break,,,,,referring to an egg,malcolm1995[142]
3805,61,We went right around and we saw a thing and all the all the things old things in the thing rubbish.,,,,,,waace[Leonora LB4]
3806,61,...an dat ting can nearly suffocate you,,,,,Kimberley,callr[tape 117]
3807,61,That rain e bin fall down,,,It rained',,,kaldor1979[422]
3808,61,E looked round,,,He looked around',,,waace[Leonora L6]
3809,61,"This old woman, he started packing up.",,,The old woman started packing up',,,
3810,61,[What's she doing?] 'E rocking the little baby.,,,"WAACE database, Leonora, L21",,,
3811,61,E come Monday and Thursday,,,It [the train] comes on Monday and Thursday',,,waace[Leonora L5]
3812,61,E on?,,,Is [the tape recorder] on?',,,kaldor1979[422]
3813,61,He can't let 'im inside,,,He can't let him [male person] inside',,,waace[Leonora L15 1]
3814,61,"And we chased e emu up the flat. Then, then when we caught 'im we killed 'im",,,"And we chased the emu in the open field. Then, when we caught it, we killed it'",,"The example quoted from R&M 2003:17 in illustration of F6 incorporates a correction of an error in transcription in that source, i.e., ""a emu"", not ""e emu"" is the form in the original transcript.",rochecouste2003[17]
3815,61,We just turned 'im round,,,We just turned it [the car] around',,,waace[Leonora L4B]
3816,61,"Me, M. and C. went up Tank Hill",,,,,,eagleson1982[233]
3817,61,My mother when 'e gonna talk language....,,,When my mother is going to use Aboriginal language...',,,kaldor1979[422]
3818,61,hisself,,,himself',,,kaldor1991[73]
3819,61,miself,,,myself',,Sydney,eagleson1982[129]
3820,61,theyself [deyself],,,themselves',,,malcolm1995[143]
3821,61,theirself,,,themselves',,,malcolm1995[143]
3822,61,"Oh, dey, dey poke you wid dey beak, an' they'll kill you",,,"Oh, they, they [emus] poke you with their beak and they'll kill you'",,Carnarvon,eagleson1982[221]
3823,61,im dog,,,his dog',,,malcolm1995[147]
3824,61,I stayed with 'em...prac'ally all me life,,,,,,konigsberg2002[83]
3825,61,Us mob when we go flying fox Samson...,,,When we go on the flying fox at Samson',,Kimberley,callr[tape 117]
3826,61,"What's the biggest fish you caught, S.? Show us.",,,"What's the biggest fish you caught, S.? Show me'",,,callr[Geraldton 158–159]
3827,61,"Hey yas all home, are yas?",,,"Hey, are you home?'",,,malcolm2002[39]
3828,61,Do youse...want to come to the pools?,,,Do you [people] want to come to the pools?',,,malcolm1999[49]
3829,61,Yupala shut up first,,,You shut up first',,,kaldor1979[423]
3830,61,Youfella bin bring dem cake,,,You brought the cakes',,,kaldor1979[423]
3831,61,mela new teacher gotta come,,,'our [exclusive] new teacher will come',,Kimberley,eagleson1982[87]
3832,61,mintupela fall down dere la back,,,'we two fell down back there,,Kimberley,eagleson1982[87]
3833,61,Longa picture you know wila' bin go,,,at the film to which you know we – including you- went',,Kimberley,eagleson1982[87]
3834,61,mintupela fall down dere la back,,,we two fell down back there',,Kimberley,eagleson1982[87]
3835,61,Yupala shut up first,,,You shut up first',,,kaldor1979[423]
3836,61,Youfella bring dem cake,,,You brought the cakes',,,kaldor1979[423]
3837,61,"Every time 'e sees Ø written 'e say 'Nup', e says...",,,"Whenever he sees it written he says, No...'",,,callr[96.4.11 bbq trans]
3838,61,[Why else is water so important? Yes Ken] Ø don't want to die.,,,,,,eagleson1982[187]
3839,61,[Was it a big one or a little one?] Ø Big one.,,,,,,malcolm1999[58]
3840,61,Ø All along the book,,,It is all in the book',,,koch1991[95]
3841,61,"Ø Three pies there, eh?",,,Are there three pies?',,,butcher2008[632]
3842,61,lots of mans,,,,,Leonora,eagleson1982[236]
3843,61,Alla cat when dey get wild dey back go up.,,,When cats get angry they arch their backs',,,kaldor1979[421]
3844,61,shooting alla bird,,,shooting birds',,,eagleson1982[85]
3845,61,Rachel mob for dog bin die,,,Rachel's people's dog died',,Kimberley,eagleson1982[85]
3846,61,there was me an that,,,there was me and the others',,,callr[96.11.14 Nov bbq trans]
3847,61,Dey shoulda aksed 'em security mob,,,They should have asked the security people',,,callr[96.4.11 Nov bbq trans]
3848,61,two woods,,,two bits of wood',,,sharpe1977[48]
3849,61,we were goin' through all these big grasses,,,We were going through the big grass',,,waace[Tardun TM7]
3850,61,they don' like kid,,,they [dingos] don't like kids',,Pilbara,eagleson1982[224]
3851,61,Twobala Ø sitting longa that tree,,,Two people are sitting under the tree',,,butcher2008[633]
3852,61,I sawn two turkey Ø,,,I saw two turkeys',,,kaldor1979[421]
3853,61,We all went to Ø funeral,,,,,,kaldor1979[422]
3854,61,We was playing Ø game,,,We were playing a game',,,eagleson1982[86]
3855,61,There Ø was big mob of crows on tree with the cockies,,,,,,rochecouste2003[19]
3856,61,bloke with the long hair,,,,,Leonora,eagleson1982[86]
3857,61,They saw a one man,,,,,Leonora,eagleson1982[86]
3858,61,Longa Kildurk gotta one stumpy-tail horse,,,At Kildurk there is a stumpy-tailed horse',,Kimberley,eagleson1982[88]
3859,61,that man bin come inside la bar,,,the man came into the bar',,Kimberley,eagleson1982[89]
3860,61,them blokes,,,,,,kaldor1991[74]
3861,61,more demons pullin up other side there,,,...more detectives are pulling up on the other side',,,callr[A day in the park]
3862,61,I bin cutting them cake,,,I was cutting the cakes',,Broome,eagleson1982[86]
3863,61,the bed for that girl the quilt bin curl up,,,that girl's bed's quilt curled up',,Kimberley,eagleson1982[85]
3864,61,e said you are new teacher for us,,,,,Kimberley,eagleson1982[85]
3865,61,"Michael for father there, look!",,,"Look, there's Michael's father'",,,kaldor1979[422]
3866,61,Rachel mob-for dog bin die,,,Rachel's people's dog died',,Kimberley,eagleson1982[85]
3867,61,woman belong friend,,,the woman's friend',,Kimberley,eagleson1982[85]
3868,61,my cousin bike,,,my cousin's bike',,Kimberley,eagleson1982[85]
3869,61,more longer,,,,,Kimberley,eagleson1982[88]
3870,61,man make that fire smoky one,,,a man made a smoky fire',,Kimberley,eagleson1982[88]
3871,61,we get five sheeps fat one,,,we got five fat sheep',,Pilbara,eagleson1982[88]
3872,61,...they don't be there...,,,...they stay away from there...',,,konigsberg2002[86]
3873,61,If they tease us we do call'em dat,,,,,Kimberley,eagleson1982[92]
3874,61,I forgettin all time,,,I always forget',,,malcolm2007[387]
3875,61,...Kitty bin blow dat candle out…,,,...Kitty blew the candle out...',,,kaldor1979[422]
3876,61,"E gonna come with us to station, eh?",,,Will he come with us to the station?',,,eagleson1982[92]
3877,61,What for she gotta go hospital?,,,Why is she going to go to hospital?',,But also,butcher2008[632]
3878,61,"When that tide go out, e got plenty mussels",,,When the tide goes out there are lots of mussels',,,butcher2008[632]
3879,61,I runned,,,I ran',,,kaldor1991[78]
3880,61,e digged it,,,he dug [the hole]',,,malcolm1999[53]
3881,61,Johnny seed a galgula plant,,,Johnny saw a galgula plant',,,waace[Leonora L16A]
3882,61,"He buy muticar, that blue-one Toyota",,,He bought a blue Toyota',,,butcher2008[632]
3883,61,...when he come back on the airplane e was in the ospital,,,,,,malcolm1999[58]
3884,61,It got breaked,,,It got broken',,,waace[Leonora L15]
3885,61,It had two points and it took off twenty,,,It had two points and twenty were taken off ',,,waace[Leonora L12]
3886,61,they must 'ave knew you aksed about...,,,they must have known you asked about...',,,callr[96.11.14 Nov bbq trans]
3887,61,...we seen a cat...,,,We made a cubby house at Gwalia',,,eagleson1982[91]
3888,61,"We make a cubby 'ouse at Gwalia, there.",,,,,,malcolm1994[297]
3889,61,"I got that big tree, knock it down with my hand...",,,I got that big tree and knocked it down with my hand',,,eagleson1982[95]
3890,61,[Has anybody ever eaten a goanna?] We bin.,,,,,,waace[Leonora L14 1]
3891,61,[Do you want a game?] Yeah I wanta,,,,,,waace[middle primary school lesson]
3892,61,you can seeim fish,,,,,Kimberley,eagleson1982[105]
3893,61,I kill 'im that old kangaroo,,,,,Butcher (2008: 632) interprets this as a pronoun followed by topicalization,butcher2008[632]
3894,61,If I was in the bush an' had no food...,,,,,,eagleson1982[227]
3895,61,They was goin singing on the way,,,They were singing as they went',,,malcolm2007[390]
3896,61,We went 'ad dinner,,,We had dinner',,,rochecouste2003[16]
3897,61,They went walkin' along,,,They were walking along',,,waace[Leonora L14 1]
3898,61,All the man. I wanna go see'em.,,,I intend to go and see the men',,,
3899,61,They didn't have no shirt,,,,,,kaldor1979[426]
3900,61,My father don't shear no more,,,My father doesn't shear any more',,,eagleson1982[92]
3901,61,I never went to sleep in the Prospector,,,I didn't go to sleep in the Prospector train',,,kaldor1979[426]
3902,61,Nobody not staying there,,,,,,eagleson1982[92]
